,movieId,title,genres,release_date,vote_average,vote_count,keywords
33948.0,76040,9/11: The Falling Man,Documentary,2006,7.5,0.0,"september 11 2001, world trade center"
33949.0,160106,Škola princů,Family,2010,7.0,0.0,[]
33950.0,798,Pünktchen und Anton,Drama,1953,6.0,0.0,"berlin, parent child relationship, socially deprived family, neglect, nanny"
33951.0,356161,Phantom Boy,"Adventure, Animation, Family",2015,7.5,0.0,"boat, camera, boy"
33952.0,336811,Les Cowboys,Drama,2015,6.5,0.0,missing daughter
33953.0,62616,Alive,"Drama, Mystery",2006,4.5,0.0,[]
33954.0,364781,Master and Tatyana,"Documentary, Drama",2015,9.0,0.0,"photographer, 1970s, soviet union, biography, lithuania"
33955.0,146404,The Best of Men,Drama,2012,6.5,0.0,"paralympics, medicine, rehabilitation, biography"
33956.0,258656,The Sixth Face of the Pentagon,Documentary,1968,6.0,0.0,"political activism, politics, short"
33957.0,284841,E-clip-se,Documentary,1999,5.5,0.0,solar eclipse
33958.0,294963,Bone Tomahawk,"Horror, Western, Adventure, Drama",2015,6.5,500.0,"poison, prisoner, murder, rifle, gore"
33959.0,146301,Paranormal Activity: The Ghost Dimension,"Horror, Thriller",2015,5.0,400.0,"terror, supernatural, sequel, demon, found footage"
33960.0,363413,Pyaar Ka Punchnama 2,"Romance, Comedy, Drama",2015,7.5,0.0,[]
33961.0,70530,A Chinese Ghost Story,"Fantasy, Science Fiction",2011,5.5,0.0,[]
33962.0,70656,Imagination,"Fantasy, Drama, Science Fiction",2008,0.0,0.0,[]
33963.0,228221,The Edge of Dreaming,[],2010,5.0,0.0,woman director
33964.0,1899,The Chinese Botanist's Daughters,Drama,2006,6.0,0.0,"lesbian interest, lgbt history"
33965.0,218296,The Secret Life of Plants,"Family, Documentary",1979,8.0,0.0,"flower, plant, biology, science, botany"
33966.0,28068,The Loreley's Grasp,Horror,1974,5.0,0.0,"monster, nudity, murder, blood, creature"
33967.0,28072,Demon Witch Child,Horror,1975,0.0,0.0,"exorcism, priest"
33968.0,77642,Night of the Sorcerers,Horror,1974,0.0,0.0,"vampire, jungle"
33969.0,28071,Night of the Seagulls,Horror,1975,5.5,0.0,"revenge, torture, knight templars"
33970.0,131815,The Sea Serpent,"Science Fiction, Horror",1984,0.0,0.0,[]
33971.0,64624,The House That Screamed,"Horror, Mystery, Thriller",1969,7.0,0.0,"france, female nudity, sex, whip, nudity"
33972.0,339669,Blinky Bill the Movie,"Family, Animation",2015,5.0,0.0,talking animal
33973.0,289820,N: The Madness Of Reason,Documentary,2014,7.5,0.0,[]
33974.0,339312,A Nightingale Falling,"War, Drama, History",2014,7.0,0.0,irish republican army
33975.0,266639,Jem and the Holograms,"Drama, Music, Adventure, Fantasy",2015,5.5,100.0,"secret identity, hologram, based on cartoon, based on tv series, rock band"
33976.0,293646,The 33,"Drama, History",2015,6.0,400.0,"mining, chile, based on true story, survival, woman director"
33977.0,314400,Blood of My Blood,"History, Drama",2015,6.0,0.0,[]
33978.0,334991,Journey to the Shore,"Fantasy, Romance, Drama",2015,6.5,0.0,[]
33979.0,253273,Patrick's Day,[],2014,7.0,0.0,[]
33980.0,48615,Devotion,Drama,2003,5.5,0.0,erotic movie
33981.0,284343,Self Made,Drama,2014,5.0,0.0,woman director
33982.0,35724,The Genius Club,Thriller,2006,2.5,0.0,[]
33983.0,93178,Peak: The Rescuers,Drama,2011,4.5,0.0,[]
33984.0,84094,Railways,Drama,2010,0.0,0.0,[]
33985.0,84942,The Watermen,"Horror, Thriller",2011,3.5,0.0,[]
33986.0,56623,Ao: The Last Hunter,"Adventure, History",2010,6.5,0.0,prehistory
33987.0,264978,Homeland,Drama,2014,5.0,0.0,[]
33988.0,216539,Ghost Shark,"Horror, Science Fiction",2013,4.0,0.0,animal horror
33989.0,184219,Pee Mak Phrakanong,"Comedy, Romance",2013,7.5,0.0,[]
33990.0,257253,Le Rossignol,"Fantasy, Music, TV Movie",2005,0.0,0.0,[]
33991.0,356296,Suburra,"Crime, Drama, Thriller",2015,7.5,300.0,mafia
33992.0,355178,Amy Schumer: Live at the Apollo,Comedy,2015,7.0,0.0,"sex, stand-up comedy"
33993.0,325302,They Look Like People,"Mystery, Drama, Horror",2016,6.0,0.0,mumblegore
33994.0,46526,The Christmas Card,"Drama, Romance, TV Movie",2006,4.5,0.0,"holiday, christmas"
33995.0,49216,Big Bird in China,[],1983,8.0,0.0,[]
33996.0,59095,Revelation,"Fantasy, Horror, Science Fiction, Foreign",2001,3.0,0.0,[]
33997.0,329020,Extraordinary Tales,"Horror, Animation, Mystery",2015,6.0,0.0,[]
33998.0,292014,The Snow Queen 2: Refreeze,"Fantasy, Family, Animation, Adventure",2014,5.5,0.0,[]
33999.0,285387,Colt 45,"Drama, Thriller, Action, Crime",2014,5.5,100.0,"police, violence"
34000.0,339362,SuperBob,"Action, Comedy, Romance",2015,5.5,0.0,[]
34001.0,2734,David,"Drama, History",1997,8.0,0.0,"bible, history, religion, prophet, king"
34002.0,51083,Word of Honor,"Drama, Thriller",2003,7.0,0.0,[]
34003.0,301846,Howl,Horror,2015,5.0,100.0,"england, fire, conductor, chase, transformation"
34004.0,361380,Barbie & Her Sisters in the Great Puppy Adventure,"Family, Animation, Adventure",2015,6.0,0.0,"barbie, barbie doll"
34005.0,74474,Varian's War,Drama,2001,5.5,0.0,[]
34006.0,58207,If Tomorrow Comes,"Crime, Drama, Mystery",1986,6.5,0.0,revenge
34007.0,32286,From Mexico With Love,"Action, Adventure, Drama",2009,9.0,0.0,[]
34008.0,288129,Liz in September,"Drama, Romance",2014,6.5,0.0,woman director
34009.0,273896,Losing Ground,"Drama, Comedy",1982,7.5,0.0,"painter, artist, marriage, woman director"
34010.0,32329,Looking for Langston,Drama,1989,5.0,0.0,"queer cinema, harlem renaissance"
34011.0,44296,Fireworks,Drama,1947,6.0,0.0,"homosexuality, erotic movie"
34012.0,75886,Pedro,Drama,2008,8.0,0.0,"gay, aids, mtv, hiv, lgbt history"
34013.0,67810,Hard,Thriller,1998,5.5,0.0,[]
34014.0,337473,Sugar Coated,Documentary,2015,7.5,0.0,santé
34015.0,53689,Monopol,Comedy,1996,5.5,0.0,[]
34016.0,314462,Silsile,[],2014,5.5,0.0,[]
34017.0,77241,Bir Avuç Deniz,[],2011,0.0,0.0,woman director
34018.0,52183,Gecenin Kanatları,"Drama, Romance, Crime",2009,3.5,0.0,[]
34019.0,239534,Beni Unutma,Romance,2011,0.0,0.0,[]
34020.0,236317,Benim Dünyam,Drama,2013,8.0,0.0,[]
34021.0,171160,The Butterfly's Dream,[],2013,7.5,0.0,[]
34022.0,254172,Fathers and Daughters,Drama,2015,7.0,300.0,"widow, mental breakdown, family"
34023.0,347754,Curve,"Horror, Thriller",2015,4.5,100.0,"hitchhiker, injured leg, car accident, trapped, car"
34024.0,55249,Night At The Golden Eagle,"Action, Adventure, Crime, Drama",2002,5.0,0.0,independent film
34025.0,47354,K-9: P.I.,"Action, Comedy, Crime",2002,5.5,0.0,"police operation, shadowing, police headquarter, sequel, dog"
34026.0,298382,The Dressmaker,Drama,2015,7.0,400.0,"based on novel, australia, dressmaker, hometown, woman director"
34027.0,80660,The Perfect Husband,[],2004,4.0,0.0,[]
34028.0,22672,Sharpshooter,"TV Movie, Action, Thriller",2007,4.5,0.0,"assassination, assassin"
34029.0,13721,Half Past Dead 2,"Crime, Action",2007,5.5,0.0,[]
34030.0,28314,Ripper: Letter from Hell,Horror,2001,5.0,0.0,[]
34031.0,32428,Lonesome Ghosts,"Animation, Comedy",1937,6.0,0.0,"ghostbuster, haunted house, mickey mouse, surrealism, haunting"
34032.0,109298,The Big Bad Wolf,Animation,1934,6.5,0.0,"little red riding hood, big bad wolf, disney short, silly symphony, three little pigs"
34033.0,132714,Gulliver Mickey,"Animation, Family, Fantasy",1934,5.5,0.0,[]
34034.0,67790,Ye Olden Days,Animation,1933,4.5,0.0,mickey mouse
34035.0,81338,Mickey's Good Deed,"Animation, Family",1932,6.0,0.0,"mouse, spanking, family relationships, anthropomorphism, poverty"
34036.0,80928,Babes in the Woods,Animation,1932,6.0,0.0,"disney short, silly symphony, hansel and gretel"
34037.0,106112,Flowers and Trees,Animation,1932,7.0,0.0,silly symphony
34038.0,134360,Mickey's Orphans,Animation,1931,5.0,0.0,[]
34039.0,109329,Three Little Wolves,Animation,1936,7.5,0.0,"big bad wolf, disney short, silly symphony, three little pigs"
34040.0,58160,Little Hiawatha,Animation,1937,6.0,0.0,silly symphony
34041.0,66997,Magician Mickey,Animation,1937,6.5,0.0,"magic show, mickey mouse, disney short, donald duck, goofy"
34042.0,66819,Alpine Climbers,Animation,1936,5.5,0.0,"mickey mouse, eagle, ""st. bernards dog"", disney short, donald duck"
34043.0,67661,Thru the Mirror,Animation,1936,6.0,0.0,"mickey mouse, disney short, reference to alice in wonderland"
34044.0,67113,Mickey's Polo Team,Animation,1936,8.0,0.0,"mickey mouse, big bad wolf, disney short, donald duck, pluto"
34045.0,67626,Three Orphan Kittens,Animation,1935,7.0,0.0,"disney short, silly symphony, kitten"
34046.0,67162,Pluto's Judgement Day,Animation,1935,6.5,0.0,"mickey mouse, disney short, pluto"
34047.0,109323,Who Killed Cock Robin?,Animation,1935,7.5,0.0,"disney short, silly symphony"
34048.0,54509,The Flying Mouse,Animation,1934,4.0,0.0,"disney short, silly symphony"
34049.0,101806,The Mad Doctor,"Animation, Comedy, Family, Horror, Thriller",1933,7.5,0.0,"dream, mouse, castle, mickey mouse, mad doctor"
34050.0,161836,Building a Building,Animation,1933,6.0,0.0,[]
34051.0,20432,The Forgotten Ones,"Drama, Horror",2008,4.0,0.0,yacht
34052.0,120615,Arena,"Western, Drama",1953,4.5,0.0,"rodeo, sport"
34053.0,34942,Balto III: Wings of Change,"Family, Adventure, Animation",2004,6.5,100.0,[]
34054.0,44224,Bear,"Horror, Action, Thriller",2010,3.5,0.0,[]
34055.0,36153,Bigfoot,Family,2008,5.0,0.0,[]
34056.0,92804,Bigfoot,"Horror, Science Fiction, Thriller",1970,3.0,0.0,animal horror
34057.0,69058,Crescendo,"Horror, Thriller",1970,5.5,0.0,"student, psychological thriller, hammer horror, disability"
34058.0,115738,Million Dollar Crocodile,"Crime, Drama, Horror, Thriller",2012,5.0,0.0,[]
34059.0,271665,Deep in the Darkness,"Horror, Thriller",2014,4.5,0.0,[]
34060.0,98557,Dysfunctional Friends,"Comedy, Romance",2012,5.0,0.0,[]
34061.0,129175,Films of Fury: The Kung Fu Movie Movie,Documentary,2011,6.0,0.0,[]
34062.0,92819,Give Us This Day,Drama,1949,6.5,0.0,"bricklayer, little italy"
34063.0,118427,Mommy,Horror,1995,0.0,0.0,[]
34064.0,87148,Monster Dog,"Horror, Foreign",1984,4.5,0.0,"star, pop star, dog"
34065.0,49347,Needle,"Horror, Thriller, Mystery",2010,5.0,0.0,voodoo
34066.0,291343,Nowitzki: The Perfect Shot,Documentary,2014,7.0,0.0,"biography, sport, basketball, dallas mavericks"
34067.0,41656,Octopus,"Action, Horror, Thriller",2000,3.5,0.0,[]
34068.0,296025,Safelight,Drama,2015,6.5,0.0,[]
34069.0,53310,Sci-fighters,"Action, Science Fiction, Thriller",1996,4.5,0.0,"detective, boston, laser, murder, independent film"
34070.0,45147,Strictly Business,"Comedy, Romance",1991,5.5,0.0,[]
34071.0,62762,The Chinese Boxer,"Action, Foreign",1970,7.0,0.0,"martial arts, mixed martial arts"
34072.0,44135,The Diplomat,"Action, Crime, Drama, Mystery, Thriller",2009,3.5,0.0,"diplomat, russian mafia, mi6, death threat"
34073.0,287636,The Sound And The Fury,Drama,2015,4.5,0.0,"based on novel, family, deep south"
34074.0,117435,The Trail of '98,"Adventure, Action",1928,5.0,0.0,"gold, klondike"
34075.0,5881,Twice Upon a Time,Comedy,2006,8.0,0.0,"father son relationship, infidelity, cheating, ""love of ones life"", restart"
34076.0,55240,Uncertain Glory,Drama,1944,6.0,0.0,"guillotine, saboteur, escape"
34077.0,4893,Where the Spies Are,"Action, Thriller",1966,4.5,0.0,cold war
34078.0,291540,Why Horror?,Documentary,2014,6.5,0.0,"interview, horror, documentary, woman director"
34079.0,228294,Now Add Honey,Comedy,2015,5.5,0.0,[]
34080.0,111398,Yearning,Drama,1964,8.0,0.0,[]
34081.0,31686,Balibo,"Drama, Mystery, Thriller",2009,6.5,0.0,"mass murder, war correspondent, investigation, east timor"
34082.0,30879,Body Count,Horror,1987,5.0,0.0,"mountain, camping, ax, forest, vacation"
34083.0,81772,The Concorde Affair,"Action, Crime, Thriller",1979,7.5,0.0,"airplane, airplane crash"
34084.0,314443,The Crow's Nest,Drama,2014,0.0,0.0,el salvador
34085.0,298653,Berkshire County,"Horror, Thriller",2014,5.5,0.0,"babysitter, halloween, high school, horror, home invasion"
34086.0,135659,Johan Falk: De 107 patrioterna,"Action, Crime, Thriller",2012,7.0,0.0,"gang war, organized crime, neo nazi, police surveillance, weapons dealer"
34087.0,71147,The Triangle,Thriller,2001,3.0,0.0,bermuda triangle
34088.0,254201,The Absent One,"Crime, Thriller",2014,7.0,200.0,thriller
34089.0,365491,Forever,"Drama, Romance, Thriller",2015,6.0,0.0,woman director
34090.0,113329,Artificial Paradises,Drama,2012,6.5,0.0,[]
34091.0,28061,Lust of the Vampire,Horror,1957,7.0,0.0,[]
34092.0,88266,Erik the Conqueror,"Action, Adventure",1961,5.5,0.0,"viking, sword fight"
34093.0,5484,Four Times That Night,Comedy,1972,5.5,0.0,"female nudity, nudity"
34094.0,262871,The House of Exorcism,Horror,1975,4.5,0.0,"exorcism, strait jacket"
34095.0,66087,Knives of the Avenger,"Action, Adventure",1966,5.5,0.0,"viking, knife throwing"
34096.0,129627,Gunman Called Nebraska,Western,1966,5.0,0.0,"ranch, spaghetti western"
34097.0,117567,The Road to Fort Alamo,Western,1964,5.5,0.0,"ambush, money, soldier"
34098.0,113782,One Night at Dinner,Drama,1969,6.5,0.0,[]
34099.0,294016,Trumbo,Drama,2015,7.5,500.0,"screenwriter, communist, biography, film history, hollywood"
34100.0,324178,Panic Button,Comedy,1964,4.5,0.0,"farce, filmmaking, ""shakespeares romeo and juliet""]"
34101.0,121329,Two Sons of Ringo,Comedy,1967,5.5,0.0,[]
34102.0,96368,The Moment to Kill,Western,1968,5.5,0.0,"spaghetti western, django"
34103.0,129847,Deep West,Western,1971,5.0,0.0,"mexican revolution, revolutionary, spaghetti western, saved from execution, fake nun"
34104.0,129851,A Bullet for a Stranger,Western,1971,5.0,0.0,"protection money, maverick, spaghetti western, crooked sheriff, hired killer"
34105.0,156988,The Return of Halleluja,[],1972,0.0,0.0,[]
34106.0,156995,"Holy God, Here Comes the Passatore!",[],1973,0.0,0.0,[]
34107.0,146970,In the West There Was a Man Named Invincible,"Western, Comedy",1973,8.0,0.0,spaghetti western
34108.0,157724,The Crazy Bunch,"Western, Comedy",1974,0.0,0.0,[]
34109.0,179178,Poker In Bed,Comedy,1974,5.0,0.0,"poker, gambling, nudity, boyfriend"
34110.0,115042,Exterminators of the Year 3000,"Science Fiction, Action",1983,6.0,0.0,"water, post-apocalyptic, wasteland, desert, nuclear"
34111.0,231001,All Hallows' Eve,Horror,2013,5.0,0.0,"babysitter, halloween, gore, blood, slasher"
34112.0,341201,Great Transport,War,1983,10.0,0.0,"world war ii, partisan"
34113.0,140648,City on Fire,"Action, Drama",1979,7.0,0.0,"fire, firemen, fire engine, revenge, rescue"
34114.0,57578,The Greek Tycoon,Drama,1978,6.5,0.0,"greece, cruise, yacht, widow, tycoon"
34115.0,77860,The Comedy Man,Drama,1964,0.0,0.0,[]
34116.0,26040,Haze,Horror,2005,6.5,0.0,[]
34117.0,56195,Billboard Dad,"Comedy, Family, Romance",1998,5.5,0.0,"matchmaking, los angeles, twins, single father"
34118.0,34729,Our Lips Are Sealed,"Comedy, Drama, Family",2000,5.5,100.0,"witness protection, sydney, teenager, twins, american abroad"
34119.0,44899,The Challenge,"Action, Adventure, Comedy, Family, Science Fiction",2003,6.0,0.0,"sister sister relationship, reality tv, twins, reality competition"
34120.0,51485,Delhi Safari,"Animation, Comedy, Family, Foreign",2012,5.0,0.0,bollywood
34121.0,18017,Yolngu Boy,Drama,2001,6.0,0.0,[]
34122.0,353148,The Land of Smiles,Documentary,2015,8.0,0.0,[]
34123.0,277541,Foodies,Documentary,2014,6.0,0.0,foodie
34124.0,238781,24 Days,"Thriller, Drama",2014,6.5,0.0,[]
34125.0,247720,Ghosts of Ole Miss,Documentary,2012,7.0,0.0,"mississippi, riot, college, national guard, civil rights"
34126.0,20323,Long Weekend,"Thriller, Drama, Horror",2009,5.5,0.0,[]
34127.0,60278,Hollywood Hong Kong,Drama,2001,7.0,0.0,[]
34128.0,352157,Marguerite,Drama,2015,6.5,100.0,"opera, singing false"
34129.0,111170,Rubberneck,Thriller,2013,5.5,0.0,[]
34130.0,17038,Lake Placid 2,"Horror, Science Fiction",2007,4.0,0.0,[]
34131.0,44037,Lake Placid 3,"Horror, Action, Science Fiction, Thriller",2010,4.0,0.0,"crocodile, crocodile attack, animal horror"
34132.0,135309,Lake Placid: The Final Chapter,"Horror, Science Fiction",2012,4.0,0.0,"electric fence, lake, school trip, horror, animal attack"
34133.0,79506,Getting Away with It the Italian Way,Comedy,1962,0.0,0.0,[]
34134.0,107081,I due della legione,Comedy,1962,0.0,0.0,[]
34135.0,81654,The Strange Type,"Comedy, Foreign",1963,8.0,0.0,[]
34136.0,40141,Massacre Time,Western,1966,5.0,0.0,"spaghetti western, crushed hand"
34137.0,30552,The Eroticist,Comedy,1972,6.0,0.0,"italy, sex, vatican, nudity, sexploitation"
34138.0,30872,The Devil's Honey,"Horror, Thriller",1986,4.5,0.0,perversion
34139.0,40461,Aenigma,Horror,1987,5.5,0.0,[]
34140.0,47453,Sodoma's Ghost,"Foreign, Horror",1988,3.5,0.0,"female nudity, orgy, nazis, haunted house, soldier"
34141.0,40145,Murder-Rock: Dancing Death,"Horror, Thriller",1984,6.0,0.0,"murder, giallo, student, dance studio"
34142.0,28848,Touch of Death,"Comedy, Horror",1988,5.5,0.0,"chain saw, kanibalismus, hit-and-run driving , dismemberment of human beings, dark comedy"
34143.0,27703,The Psychic,"Mystery, Thriller, Horror",1977,7.0,0.0,"murder, serial killer, clairvoyant"
34144.0,42326,They Died with Their Boots On,"Action, Western",1978,8.5,0.0,"spaghetti western, child kidnapping"
34145.0,28847,Demonia,Horror,1990,5.0,0.0,[]
34146.0,287493,Kabukicho Love Hotel,"Comedy, Drama",2014,6.5,0.0,"fugitive, illegal immigrant, prostitution, love hotel"
34147.0,273096,My Man,"Romance, Crime, Drama",2014,7.0,0.0,[]
34148.0,217085,Night Slaves,"TV Movie, Horror, Science Fiction",1970,6.5,0.0,[]
34149.0,293476,La buca,Comedy,2014,5.0,0.0,[]
34150.0,31973,Soldier of God,"Drama, History",2005,5.0,0.0,[]
34151.0,339077,Lovemilla,"Science Fiction, Comedy, Romance",2015,5.0,0.0,[]
34152.0,280957,"Teodora, Slave Empress","History, Adventure, Romance, Drama",1954,5.0,0.0,[]
34153.0,157174,Samson and the Seven Miracles of the World,[],1961,5.5,0.0,[]
34154.0,76833,The Witch's Curse,"Adventure, Fantasy, Horror",1962,5.0,0.0,"witch, castle, hell, curse, good vs evil"
34155.0,133941,Double Face,Crime,1969,7.0,0.0,"deception, murder, thriller, lesbian, giallo"
34156.0,4419,Les Misérables,History,1948,0.0,0.0,"falsely accused, french revolution"
34157.0,135385,Django Kills Softly,Western,1967,5.0,0.0,"spaghetti western, django"
34158.0,296491,3 Avengers,[],1964,0.0,0.0,[]
34159.0,70864,The Day the Sky Exploded,"Science Fiction, Action",1958,4.0,0.0,[]
34160.0,44444,Werewolf In A Girls' Dormitory,"Horror, Mystery",1961,5.0,0.0,werewolf
34161.0,74836,Idaho Transfer,Science Fiction,1973,5.5,0.0,[]
34162.0,241070,Divorce Corp.,Documentary,2014,8.0,0.0,[]
34163.0,74944,War of the Buttons,"Family, Adventure",2011,6.0,100.0,[]
34164.0,74945,War of the Buttons,"Adventure, Family",2011,6.0,100.0,"button, war context"
34165.0,335872,Killer Crush,Thriller,2015,4.5,0.0,[]
34166.0,366045,Reluctant Witness,"TV Movie, Drama",2015,6.0,0.0,[]
34167.0,253257,I Believe in Unicorns,Drama,2014,4.0,0.0,woman director
34168.0,81644,Letters from the Big Man,Drama,2011,7.0,0.0,[]
34169.0,56663,Paul McCartney Really Is Dead: The Last Testament of George Harrison,Documentary,2010,4.5,0.0,[]
34170.0,268788,Witch Hunt,"Crime, Drama, TV Movie",1999,3.0,0.0,[]
34171.0,222581,Five Thirteen,"Drama, Crime",2013,4.5,0.0,[]
34172.0,318914,The Grief of Others,Drama,2015,7.0,0.0,[]
34173.0,113255,Huie's Sermon,Documentary,1983,6.0,0.0,"usa, religion, church, brooklyn new york city"
34174.0,36880,Wodaabe: Herdsmen of the Sun,Documentary,1989,8.0,0.0,africa
34175.0,139945,The Dark Glow of the Mountain,Documentary,1985,7.5,0.0,"mountain, afghanistan, climbing, mountaineering"
34176.0,97632,American Warships,"Action, Thriller, Science Fiction",2012,3.0,0.0,battleship
34177.0,258075,Cruel & Unusual,"Thriller, Science Fiction",2014,6.5,0.0,[]
34178.0,310126,"Il ricco, il povero e il maggiordomo",Comedy,2014,5.5,200.0,[]
34179.0,37055,Elephant,"TV Movie, Crime, Drama, Horror, History",1989,7.0,0.0,"northern ireland, shooting, controversy, controversial, ira"
34180.0,107596,Halloween with the New Addams Family,"Comedy, Horror",1977,5.5,0.0,[]
34181.0,79329,Treevenge,"Horror, Comedy",2008,7.0,0.0,[]
34182.0,335462,Wolf Warrior,"Adventure, Action, War",2015,6.0,0.0,[]
34183.0,342786,Rubble Kings,Documentary,2015,7.0,0.0,"1970s, ghetto, gang war, gang, youth gang"
34184.0,110261,The Seven Magnificent Gladiators,"Adventure, Drama, Fantasy",1983,1.0,0.0,[]
34185.0,45233,Women's Prison Massacre,"Action, Drama",1983,4.0,0.0,"female nudity, prison, rape, sex, nudity"
34186.0,83223,Rats: Night of Terror,"Horror, Science Fiction",1984,5.5,0.0,"post-apocalyptic, survivor, rat"
